# fault No. , centroid(lon,lat,z[km]) , node1(lon,lat,z[km]) , node2(lon,lat,z[km]) , node3(lon,lat,z[km]) , mean vertex length(km) , area(km^2) , strike(deg) , dip(deg)
1318.0,142.15124616626522,42.791947796599885,-29.585388387688,142.1403062676087,42.80012771250565,-29.14082953702564,142.1511558107469,42.78054477302896,-29.14497778449459,142.1622764204401,42.79517090426505,-30.47035784154377,5.0,2313772.59384307,331.14677163095456,35.37333886007704
1319.0,141.95458935642264,42.77112558244847,-15.05383352368699,141.9705376224218,42.76361084299852,-15.93464846729057,141.9501310543434,42.78393158168384,-15.13751002348727,141.9430993925027,42.76583432266306,-14.08934208028313,5.0,3125182.9674904956,336.16315644773255,34.45636493023621
1320.0,142.12893614685427,42.796611341253254,-28.219011384416564,142.1403062676087,42.80012771250565,-29.14082953702564,142.1179686159408,42.80428367107025,-27.75104231842215,142.1285335570133,42.78542264018388,-27.76516229780191,5.0,2321980.9405576214,331.2180806506656,35.43094017688044
1321.0,142.10474615474834,42.766420016289636,-25.39174242259378,142.0933961243135,42.77564638670557,-24.95919442349168,142.1043039838902,42.75342905161364,-24.85710091508827,142.1165383560414,42.77018461054971,-26.35893192920139,5.0,2806312.739848542,330.88441380870717,35.64988909925895
1322.0,141.9511176323827,42.70858085213956,-12.502843327862744,141.9489164768207,42.72295137320123,-12.91660757891805,141.9385838558854,42.70236138597627,-11.39132668724596,141.965852564442,42.70042979724119,-13.20059571742422,5.0,3585094.4676287016,330.3335422190836,35.60198361408648
1323.0,142.16218145224036,42.78402125318513,-30.03395848812973,142.1511558107469,42.78054477302896,-29.14497778449459,142.1731121255341,42.7763480822614,-30.48653983835084,142.1622764204401,42.79517090426505,-30.47035784154377,5.0,2254674.621291735,330.615581775448,35.26368575976349
1324.0,142.04484062428,42.76118601924782,-21.04012770861209,142.0442134570027,42.77438126907634,-21.48952946344616,142.0327110555731,42.7564947180047,-20.02019632077736,142.0575973602642,42.75268207066244,-21.61065734161275,5.0,3011781.7740698713,331.78072750345297,35.41665278564319
1325.0,141.934712848195,42.73135726811369,-12.22941412214823,141.9328648350867,42.74569415769224,-12.62740083508652,141.9223572326776,42.72542627344759,-11.14423395244012,141.9489164768207,42.72295137320123,-12.91660757891805,5.0,3483815.9513536445,332.320845032322,35.485916747265335
1326.0,142.10517907838832,42.778007394062364,-25.866413526749966,142.1056027548101,42.78819118493181,-26.28111422755683,142.0933961243135,42.77564638670557,-24.95919442349168,142.1165383560414,42.77018461054971,-26.35893192920139,5.0,2197358.6085813376,331.407310712023,35.42615628004909
1327.0,142.08039296093727,42.779256508897106,-24.192522822190767,142.0933961243135,42.77564638670557,-24.95919442349168,142.0772981680081,42.79213329919063,-24.46259819598345,142.0704845904902,42.76998984079512,-23.15577584709717,5.0,2884741.323152173,331.5206682700117,35.39782980411948
1328.0,141.99526556787646,42.75871138285859,-17.485297994724235,142.007348500791,42.76122682908711,-18.42387522418267,141.9878863243408,42.76966939173064,-17.37477245147966,141.9905618784976,42.74523792775803,-16.65724630851037,5.0,2793112.612289456,332.1096665053334,35.463657171326794
1329.0,141.93661918846124,42.71691301087503,-11.817389406201377,141.9223572326776,42.72542627344759,-11.14423395244012,141.9385838558854,42.70236138597627,-11.39132668724596,141.9489164768207,42.72295137320123,-12.91660757891805,5.0,3549432.841085938,331.1350454896879,35.85909825334436
1330.0,141.9187527310743,42.75375637667102,-11.931236978120673,141.9164131283957,42.76796641033188,-12.2905023860294,141.9069802297406,42.74760856198893,-10.8758077132461,141.9328648350867,42.74569415769224,-12.62740083508652,5.0,3368839.386907137,332.3549253403682,35.56770665404199
1331.0,141.9207340991683,42.73957633104292,-11.54914750025758,141.9328648350867,42.74569415769224,-12.62740083508652,141.9069802297406,42.74760856198893,-10.8758077132461,141.9223572326776,42.72542627344759,-11.14423395244012,5.0,3366117.1938583166,332.4678389552358,35.53456491702273
1332.0,142.0680563310936,42.78452726290309,-23.53211612492881,142.0704845904902,42.76998984079512,-23.15577584709717,142.0772981680081,42.79213329919063,-24.46259819598345,142.0563862347825,42.79145864872354,-22.97797433170581,5.0,2826173.9484214,331.7193089853816,35.49010598579907
1333.0,142.1992934331486,42.80063202333832,-33.22995319321126,142.1913393055722,42.80692446643382,-32.92742237667335,142.1988837518217,42.78897055848192,-32.74958935865652,142.2076572420519,42.80600104509923,-34.01284784430391,5.0,1755874.3688014934,330.5611620421043,35.37297806950862
1334.0,142.08395677142687,42.76908081287064,-24.05724520725289,142.0704845904902,42.76998984079512,-23.15577584709717,142.0879895994769,42.76160621111124,-24.05676535116982,142.0933961243135,42.77564638670557,-24.95919442349168,5.0,1791416.3195017916,331.6104654773582,35.38681284498635
1335.0,142.06738948738516,42.79869538834015,-23.967922881565453,142.0563862347825,42.79145864872354,-22.97797433170581,142.0772981680081,42.79213329919063,-24.46259819598345,142.0684840593649,42.81249421710628,-24.4631961170071,5.0,2636013.3898223266,336.572292589926,34.47418005738627
1336.0,141.94036277209992,42.77929999243295,-14.274875984582044,141.9430993925027,42.76583432266306,-14.08934208028313,141.9501310543434,42.78393158168384,-15.13751002348727,141.9278578694537,42.78813407295192,-13.59777584997573,5.0,2708160.197891353,338.7961650073613,35.7505176616604
1337.0,142.0952299025602,42.763560549810144,-24.624353563249922,142.0933961243135,42.77564638670557,-24.95919442349168,142.0879895994769,42.76160621111124,-24.05676535116982,142.1043039838902,42.75342905161364,-24.85710091508827,5.0,1670750.8217612645,330.82035709019175,35.07268887512951
1338.0,142.19111846541963,42.79568920044171,-32.4772292125208,142.1831323388649,42.79117257640939,-31.75467590223252,142.1988837518217,42.78897055848192,-32.74958935865652,142.1913393055722,42.80692446643382,-32.92742237667335,5.0,1633023.523104122,330.54882196765885,35.3230491563004
1339.0,142.19903131525726,42.81154223095623,-33.6355617450663,142.1913393055722,42.80692446643382,-32.92742237667335,142.2076572420519,42.80600104509923,-34.01284784430391,142.1980973981477,42.82170118133563,-33.96641501422164,5.0,1518947.6848295347,330.4960439774276,35.39272159075999
1340.0,142.2131093044179,42.81327060342692,-34.67094928143464,142.2067212624374,42.83297378663759,-35.0,142.2076572420519,42.80600104509923,-34.01284784430391,142.2249494087644,42.80083697854395,-35.0,5.0,2835182.011835501,330.4378920070999,35.412462639609764
1341.0,142.20415863421235,42.82022533769081,-34.32642095284185,142.1980973981477,42.82170118133563,-33.96641501422164,142.2076572420519,42.80600104509923,-34.01284784430391,142.2067212624374,42.83297378663759,-35.0,5.0,1494643.0961155223,330.4914265512434,35.46094454389431
1342.0,141.97580156586636,42.736772182347174,-15.30468177722954,141.9765764025111,42.7211952423047,-14.7719992679713,141.9905618784976,42.74523792775803,-16.65724630851037,141.9602664165904,42.74388337697878,-14.48479975520695,5.0,4382191.756104962,331.7152032927531,35.584595655835514
1343.0,142.01964956141614,42.72417091852889,-17.864224978559832,142.0351944790908,42.7148740380362,-18.5662349506365,142.020160195195,42.7386860771907,-18.47804707585692,142.0035940099626,42.71895264035977,-16.54839290918608,5.0,4261341.635392965,329.9850170107722,35.64175492852741
1344.0,142.19911169774636,42.7462833809758,-31.080571710290315,142.1866475237737,42.75756192455616,-30.6724816918786,142.1956500093466,42.73837849914526,-30.53177573494395,142.2150375601188,42.74290971922598,-32.03745770404839,5.0,2534455.990046617,330.0385644073011,35.40705189807323
1345.0,141.99024409699044,42.7284619368075,-15.992546161889251,142.0035940099626,42.71895264035977,-16.54839290918608,141.9905618784976,42.74523792775803,-16.65724630851037,141.9765764025111,42.7211952423047,-14.7719992679713,5.0,4185446.3321251255,330.93143453220057,35.36081801374933
1346.0,142.09615328222617,42.7432642396167,-23.89331171540016,142.1043039838902,42.75342905161364,-24.85710091508827,142.0836180065574,42.74762487756787,-23.20427655713047,142.1005378562309,42.72873878966858,-23.61855767398174,5.0,3008692.2929074676,330.01886275913006,35.54170065303257
1347.0,142.10795236311026,42.73871805385957,-24.52433097362973,142.1005378562309,42.72873878966858,-23.61855767398174,142.1190152492097,42.73398632029649,-25.09733433181918,142.1043039838902,42.75342905161364,-24.85710091508827,5.0,2686226.059327265,330.0167542444954,35.540453797535676
1348.0,142.0202863198904,42.70950741676668,-17.32350371351883,142.0035940099626,42.71895264035977,-16.54839290918608,142.0220704706178,42.69469557190405,-16.85588328073391,142.0351944790908,42.7148740380362,-18.5662349506365,5.0,4262071.694377747,329.9727182902416,35.646204016680485
1349.0,142.21558686721113,42.756782791782996,-32.62348478898215,142.2255504937361,42.76128046913674,-33.48362673178599,142.2061725477785,42.76615818698628,-32.34936993111205,142.2150375601188,42.74290971922598,-32.03745770404839,5.0,2501478.066123737,330.00546298179256,35.43283315514551
1350.0,141.94069018468554,42.67394484355905,-10.229008284185815,141.954467088566,42.67986522092128,-11.58947629041268,141.9254869161632,42.68293421984078,-9.328503562495825,141.9421165493274,42.65903508991508,-9.76904499964894,5.0,4255854.946295706,334.76322014218294,39.244516093304604
1351.0,141.93951262020485,42.688386942246105,-10.769768846718156,141.954467088566,42.67986522092128,-11.58947629041268,141.9385838558854,42.70236138597627,-11.39132668724596,141.9254869161632,42.68293421984078,-9.328503562495825,5.0,4104060.5022534933,329.0227574928479,41.16638009100321
1352.0,142.23823558640626,42.7649181146513,-34.49473815990223,142.2380384272185,42.77810411428087,-35.0005877479216,142.2255504937361,42.76128046913674,-33.48362673178599,142.2511178382641,42.75536976053629,-34.99999999999909,5.0,3093358.255439589,330.0712788236138,35.38741691499649
1353.0,142.00477202788508,42.73429221510283,-17.227895431184454,142.020160195195,42.7386860771907,-18.47804707585692,141.9905618784976,42.74523792775803,-16.65724630851037,142.0035940099626,42.71895264035977,-16.54839290918608,5.0,4289799.232326316,330.97647066060387,35.817178860944495
1354.0,142.22677810746424,42.774104626304954,-34.07277054633081,142.2380384272185,42.77810411428087,-35.0005877479216,142.2167454014381,42.78292929549724,-33.73409715928483,142.2255504937361,42.76128046913674,-33.48362673178599,5.0,2568221.7146293647,330.0641923071813,35.38596345793516
1355.0,142.00632035568597,42.7040234840813,-16.14056369121833,141.9932965864775,42.6984222399801,-15.017414883735,142.0220704706178,42.69469557190405,-16.85588328073391,142.0035940099626,42.71895264035977,-16.54839290918608,5.0,3881517.448999357,329.9655330124699,35.672899256652386
1356.0,142.2263995985195,42.747846081089705,-33.00247331665499,142.2255504937361,42.76128046913674,-33.48362673178599,142.2150375601188,42.74290971922598,-32.03745770404839,142.2386107417036,42.7393480549064,-33.48633551413059,5.0,2877695.0924318805,329.3046075613793,35.242877456819926
1357.0,142.2384263579013,42.75199942819315,-33.98998741530522,142.2255504937361,42.76128046913674,-33.48362673178599,142.2386107417036,42.7393480549064,-33.48633551413059,142.2511178382641,42.75536976053629,-34.99999999999909,5.0,2981393.184517263,329.3032267048624,35.73019405283386
1358.0,142.21645068408478,42.79658910638014,-34.248981667862914,142.2249494087644,42.80083697854395,-35.0,142.2076572420519,42.80600104509923,-34.01284784430391,142.2167454014381,42.78292929549724,-33.73409715928483,5.0,2163696.6612964096,330.33623131473894,35.462613354085434
1359.0,142.06259156692084,42.6978752979299,-19.770818504500312,142.0612303591478,42.71201575977047,-20.24733319502775,142.049637219977,42.69194465581201,-18.64833881895356,142.0769071216377,42.68966547820722,-20.41678349951962,5.0,3525576.519898971,329.4479219298862,35.480150966154795
1360.0,142.1010318801906,42.71425026699211,-23.0721789726537,142.0876805150103,42.70896153478857,-21.94774347175371,142.1148772693306,42.70505047651917,-23.65023577222564,142.1005378562309,42.72873878966858,-23.61855767398174,5.0,3614983.71784171,329.6393438681167,35.48341214890045
1361.0,142.06419218619624,42.68383379150064,-19.302450648986753,142.049637219977,42.69194465581201,-18.64833881895356,142.066032216974,42.66989124048269,-18.84222962848708,142.0769071216377,42.68966547820722,-20.41678349951962,5.0,3480020.3744486147,328.4161540571826,35.833207429007594
1362.0,142.13682856807995,42.71546477044834,-25.57244908321809,142.1405204592058,42.72734397348789,-26.31182678040113,142.1262666182142,42.71789128940722,-24.95732307544677,142.1436986268199,42.70115904844994,-25.44819739380637,5.0,2474718.4191844733,328.6788521673868,35.49482245963807
1363.0,142.19810956619122,42.777163491846004,-32.23110632169452,142.2061725477785,42.76615818698628,-32.34936993111205,142.1988837518217,42.78897055848192,-32.74958935865652,142.1892723989735,42.7763617300698,-31.59435967531499,5.0,1910516.1882106438,330.07033782723545,35.41231531316486
1364.0,142.03563405656186,42.700504755250755,-18.023485683441322,142.0220704706178,42.69469557190405,-16.85588328073391,142.049637219977,42.69194465581201,-18.64833881895356,142.0351944790908,42.7148740380362,-18.5662349506365,5.0,3653289.862301235,329.9726755466659,35.646193732390536
1365.0,142.226577745807,42.787290129440684,-34.578228302402145,142.2249494087644,42.80083697854395,-35.0,142.2167454014381,42.78292929549724,-33.73409715928483,142.2380384272185,42.77810411428087,-35.0005877479216,5.0,2582637.0441976595,330.0840000548676,35.37733651862163
1366.0,142.0598220033393,42.725802322437175,-20.698730867630122,142.0461217034853,42.73441290004652,-20.0975274703942,142.0612303591478,42.71201575977047,-20.24733319502775,142.0721139473847,42.73097830749452,-21.75133193746842,5.0,3266513.317602543,329.9944741148335,35.59335826611667
1367.0,142.03382545925703,42.729324338424476,-19.04726983229587,142.0461217034853,42.73441290004652,-20.0975274703942,142.020160195195,42.7386860771907,-18.47804707585692,142.0351944790908,42.7148740380362,-18.5662349506365,5.0,3413528.363416202,329.98720221741985,35.615459912581656
1368.0,142.07367494051428,42.717318534017856,-21.315469534749962,142.0612303591478,42.71201575977047,-20.24733319502775,142.0876805150103,42.70896153478857,-21.94774347175371,142.0721139473847,42.73097830749452,-21.75133193746842,5.0,3294981.2747009876,329.9927657132936,35.59288880678488
1369.0,142.1751589131077,42.753334834990454,-29.717750019061288,142.1757945157786,42.74142384572072,-29.29067039056554,142.1866475237737,42.75756192455616,-30.6724816918786,142.1630346997708,42.76101873469449,-29.19009797473973,5.0,2572170.0791734443,330.0442057462037,35.45377559205357
1370.0,142.0752726652653,42.703547590922085,-20.870620055433694,142.0612303591478,42.71201575977047,-20.24733319502775,142.0769071216377,42.68966547820722,-20.41678349951962,142.0876805150103,42.70896153478857,-21.94774347175371,5.0,3355879.995456406,329.3941952122095,35.80581087972065
1371.0,142.0486873527385,42.70627815120623,-19.153968988205936,142.0351944790908,42.7148740380362,-18.5662349506365,142.049637219977,42.69194465581201,-18.64833881895356,142.0612303591478,42.71201575977047,-20.24733319502775,5.0,3425430.69295886,329.9745989628986,35.62226371580205
1372.0,142.11527324121826,42.7268721331241,-24.557738360415897,142.1005378562309,42.72873878966858,-23.61855767398174,142.1262666182142,42.71789128940722,-24.95732307544677,142.1190152492097,42.73398632029649,-25.09733433181918,5.0,2064703.955319087,330.0132347838046,35.54087287880966
1373.0,142.0586110037114,42.739357759401166,-21.153172249825122,142.0461217034853,42.73441290004652,-20.0975274703942,142.0721139473847,42.73097830749452,-21.75133193746842,142.0575973602642,42.75268207066244,-21.61065734161275,5.0,3166195.924694453,330.11320928804344,35.550289883554704
1374.0,142.21615614765088,42.77012265054009,-33.18903127406096,142.2167454014381,42.78292929549724,-33.73409715928483,142.2061725477785,42.76615818698628,-32.34936993111205,142.2255504937361,42.76128046913674,-33.48362673178599,5.0,2311932.9642667645,330.0693146451455,35.40361818387411
1375.0,142.08677743954198,42.72289287731723,-22.439211027734626,142.0876805150103,42.70896153478857,-21.94774347175371,142.1005378562309,42.72873878966858,-23.61855767398174,142.0721139473847,42.73097830749452,-21.75133193746842,5.0,3638999.2797692604,329.99742657836487,35.56891590236692
1376.0,142.0711097714021,42.74376175190827,-22.188755278737215,142.0721139473847,42.73097830749452,-21.75133193746842,142.0836180065574,42.74762487756787,-23.20427655713047,142.0575973602642,42.75268207066244,-21.61065734161275,5.0,3026538.3877083617,330.1078329319934,35.58772774318903
1377.0,142.20726723367943,42.779352680321814,-32.94435214968447,142.2167454014381,42.78292929549724,-33.73409715928483,142.1988837518217,42.78897055848192,-32.74958935865652,142.2061725477785,42.76615818698628,-32.34936993111205,5.0,2230875.742134792,330.06596929723594,35.402783914094464
1378.0,141.99115566631707,42.71285670754819,-15.445935686964127,141.9932965864775,42.6984222399801,-15.017414883735,142.0035940099626,42.71895264035977,-16.54839290918608,141.9765764025111,42.7211952423047,-14.7719992679713,5.0,3564157.351280094,329.9646690439253,35.672630115484274
1379.0,142.1742647830262,42.76497624717069,-30.116373168323054,142.1866475237737,42.75756192455616,-30.6724816918786,142.1731121255341,42.7763480822614,-30.48653983835084,142.1630346997708,42.76101873469449,-29.19009797473973,5.0,2438114.6483376836,330.0522743830277,35.45076690843979
1380.0,141.96191976530739,42.729343330828236,-14.057802200698767,141.9765764025111,42.7211952423047,-14.7719992679713,141.9602664165904,42.74388337697878,-14.48479975520695,141.9489164768207,42.72295137320123,-12.91660757891805,5.0,3685306.002478443,331.782254482661,35.34262433346635
1381.0,142.16361692702466,42.74928833909328,-28.766118948746527,142.1520215655246,42.74542243686464,-27.81758848093432,142.1757945157786,42.74142384572072,-29.29067039056554,142.1630346997708,42.76101873469449,-29.19009797473973,5.0,2550121.8483418813,330.0417062618276,35.47548417037051
1382.0,142.11648630938157,42.7574952642571,-25.854372039842627,142.1043039838902,42.75342905161364,-24.85710091508827,142.1286165882132,42.74887213060797,-26.34708327523822,142.1165383560414,42.77018461054971,-26.35893192920139,5.0,2847635.692945222,330.1090485155236,35.483774630653876
1383.0,142.15142197762535,42.76901623015976,-28.708854516357253,142.1400754223584,42.76548518275582,-27.79148778983745,142.1630346997708,42.76101873469449,-29.19009797473973,142.1511558107469,42.78054477302896,-29.14497778449459,5.0,2428380.303445154,330.11534940286725,35.44266347753092
1384.0,142.03660590412986,42.68640559125797,-17.517730095254592,142.0220704706178,42.69469557190405,-16.85588328073391,142.0381100217948,42.67257654605788,-17.04896818607631,142.049637219977,42.69194465581201,-18.64833881895356,5.0,3501244.1925923363,329.08178775274615,35.95522981026426
1385.0,141.98067787611922,42.692243651923775,-13.898035258123551,141.9932965864775,42.6984222399801,-15.017414883735,141.965852564442,42.70042979724119,-13.20059571742422,141.9828844774381,42.67787891855004,-13.47609517321143,5.0,3609204.5332584754,329.9491287702685,35.701409356062044
1386.0,141.9846940019123,42.66321831025966,-12.993853788685856,141.9828844774381,42.67787891855004,-13.47609517321143,141.9713941084103,42.65662553202016,-11.81158195294483,141.9998034198885,42.65515048020878,-13.69388423990131,5.0,3826877.163019521,328.85501466358517,35.72232007174128
1387.0,142.04751551390794,42.72043423261773,-19.63703187201948,142.0461217034853,42.73441290004652,-20.0975274703942,142.0351944790908,42.7148740380362,-18.5662349506365,142.0612303591478,42.71201575977047,-20.24733319502775,5.0,3327855.541710361,329.99105257210607,35.61654535380941
1388.0,142.15171056255124,42.757308784771645,-28.2663914151705,142.1400754223584,42.76548518275582,-27.79148778983745,142.1520215655246,42.74542243686464,-27.81758848093432,142.1630346997708,42.76101873469449,-29.19009797473973,5.0,2503374.828842374,330.03749909970264,35.47456489540817
1389.0,142.16418739010945,42.73738635293387,-28.332828923026074,142.1520215655246,42.74542243686464,-27.81758848093432,142.1647460890252,42.72531277621623,-27.89022789757837,142.1757945157786,42.74142384572072,-29.29067039056554,5.0,2628410.3156082695,329.8797873533768,35.538786942129555
1390.0,142.14023785869873,42.75325991674281,-27.318719848669996,142.1400754223584,42.76548518275582,-27.79148778983745,142.1286165882132,42.74887213060797,-26.34708327523822,142.1520215655246,42.74542243686464,-27.81758848093432,5.0,2634160.2703069155,330.0368877646492,35.49504344171311
1391.0,141.96958189147145,42.67145655716383,-12.292384472189648,141.954467088566,42.67986522092128,-11.58947629041268,141.9713941084103,42.65662553202016,-11.81158195294483,141.9828844774381,42.67787891855004,-13.47609517321143,5.0,3878533.686227661,329.4444694970505,35.8887286646185
1392.0,141.96378181459127,42.71485880424904,-13.629734188104523,141.9765764025111,42.7211952423047,-14.7719992679713,141.9489164768207,42.72295137320123,-12.91660757891805,141.965852564442,42.70042979724119,-13.20059571742422,5.0,3668981.653401482,330.2812189824679,35.7968797715953
1393.0,142.16243421201727,42.77263719666161,-29.60720519919505,142.1630346997708,42.76101873469449,-29.19009797473973,142.1731121255341,42.7763480822614,-30.48653983835084,142.1511558107469,42.78054477302896,-29.14497778449459,5.0,2328418.851944782,330.11414280130623,35.46551013053693
1394.0,142.15242937125186,42.73269306218958,-27.339881052971275,142.1520215655246,42.74542243686464,-27.81758848093432,142.1405204592058,42.72734397348789,-26.31182678040113,142.1647460890252,42.72531277621623,-27.89022789757837,5.0,2835321.192164941,329.88572635099655,35.465917287512035
1395.0,141.97857518447688,42.70668242650866,-14.330003289710172,141.9932965864775,42.6984222399801,-15.017414883735,141.9765764025111,42.7211952423047,-14.7719992679713,141.965852564442,42.70042979724119,-13.20059571742422,5.0,3650315.74066631,329.9587343903103,35.698312388933566
1396.0,141.96773471014868,42.68605797890417,-12.755389060349444,141.965852564442,42.70042979724119,-13.20059571742422,141.954467088566,42.67986522092128,-11.58947629041268,141.9828844774381,42.67787891855004,-13.47609517321143,5.0,3749003.1466601375,329.9423490252526,35.72754895408855
1397.0,142.08542327005767,42.73578065824366,-22.85805538952688,142.1005378562309,42.72873878966858,-23.61855767398174,142.0836180065574,42.74762487756787,-23.20427655713047,142.0721139473847,42.73097830749452,-21.75133193746842,5.0,3071985.1259658695,330.00834849563466,35.56536403217895
1398.0,142.18603068296628,42.74578808980738,-30.164975939129363,142.1757945157786,42.74142384572072,-29.29067039056554,142.1956500093466,42.73837849914526,-30.53177573494395,142.1866475237737,42.75756192455616,-30.6724816918786,5.0,2172470.723561774,330.0470167270975,35.454426963826144
1399.0,142.1173119404377,42.745429167506025,-25.43383950738189,142.1043039838902,42.75342905161364,-24.85710091508827,142.1190152492097,42.73398632029649,-25.09733433181918,142.1286165882132,42.74887213060797,-26.34708327523822,5.0,2495578.041811822,330.0224866570807,35.51878850808461
1400.0,141.9529678362978,42.69421880137958,-12.060466231694287,141.965852564442,42.70042979724119,-13.20059571742422,141.9385838558854,42.70236138597627,-11.39132668724596,141.954467088566,42.67986522092128,-11.58947629041268,5.0,3598680.0531758075,329.9407278835838,35.72708774057786
1401.0,142.14038620431452,42.740546180320166,-26.825499512191225,142.1520215655246,42.74542243686464,-27.81758848093432,142.1286165882132,42.74887213060797,-26.34708327523822,142.1405204592058,42.72734397348789,-26.31182678040113,5.0,2846285.1060692063,330.0238989239695,35.499902273538424
1402.0,142.18301068276043,42.77009057896245,-30.917793735181476,142.1866475237737,42.75756192455616,-30.6724816918786,142.1892723989735,42.7763617300698,-31.59435967531499,142.1731121255341,42.7763480822614,-30.48653983835084,5.0,1865734.8711252848,330.05614942416196,35.43282802478512
1403.0,142.15425657477354,42.720947223737646,-26.989010529577172,142.1405204592058,42.72734397348789,-26.31182678040113,142.1575031760896,42.71018492150881,-26.76497691075201,142.1647460890252,42.72531277621623,-27.89022789757837,5.0,2352546.2128619174,328.8279581177768,35.822394780579735
1404.0,142.12938409887622,42.73673414146412,-25.918748129152846,142.1286165882132,42.74887213060797,-26.34708327523822,142.1190152492097,42.73398632029649,-25.09733433181918,142.1405204592058,42.72734397348789,-26.31182678040113,5.0,2362046.9896953832,330.0246409862212,35.51931209029874
1405.0,142.19403082350857,42.76669394720408,-31.538737099435213,142.2061725477785,42.76615818698628,-32.34936993111205,142.1892723989735,42.7763617300698,-31.59435967531499,142.1866475237737,42.75756192455616,-30.6724816918786,5.0,2115876.416205819,330.05040535828124,35.429342020280274
1406.0,142.0806973988415,42.75974030982474,-23.472272585132487,142.0836180065574,42.74762487756787,-23.20427655713047,142.0879895994769,42.76160621111124,-24.05676535116982,142.0704845904902,42.76998984079512,-23.15577584709717,5.0,1743133.8258363507,330.9117360397086,35.847679486537174
1407.0,142.18183895445748,42.781294129580196,-31.278525138632784,142.1731121255341,42.7763480822614,-30.48653983835084,142.1892723989735,42.7763617300698,-31.59435967531499,142.1831323388649,42.79117257640939,-31.75467590223252,5.0,1469893.024814814,330.20715157451747,35.3919541357508
1408.0,142.09197052997484,42.75422004676425,-24.03938094112952,142.1043039838902,42.75342905161364,-24.85710091508827,142.0879895994769,42.76160621111124,-24.05676535116982,142.0836180065574,42.74762487756787,-23.20427655713047,5.0,1623520.1062472442,330.1801421291602,35.522361438505726
1409.0,142.12860077554322,42.72640719439719,-25.455494729222362,142.1190152492097,42.73398632029649,-25.09733433181918,142.1262666182142,42.71789128940722,-24.95732307544677,142.1405204592058,42.72734397348789,-26.31182678040113,5.0,1833577.2106628618,330.01021754781834,35.52666411871788
1410.0,142.19042949655338,42.78550162165371,-32.032874978734675,142.1892723989735,42.7763617300698,-31.59435967531499,142.1988837518217,42.78897055848192,-32.74958935865652,142.1831323388649,42.79117257640939,-31.75467590223252,5.0,1350224.0243500536,330.2207261120201,35.44221699987581
1411.0,142.202619210557,42.7555432769228,-31.68643644234635,142.2150375601188,42.74290971922598,-32.03745770404839,142.2061725477785,42.76615818698628,-32.34936993111205,142.1866475237737,42.75756192455616,-30.6724816918786,5.0,3256225.453414266,330.0050683554039,35.43167221902355
1412.0,142.25473740015948,42.69974336846739,-32.92320826704539,142.250934869917,42.71494131474738,-33.30419740219077,142.244518893991,42.6948471560296,-32.03108648310808,142.2687584365704,42.68944163462518,-33.43434091583731,5.0,3198299.6124663465,328.074582601901,35.4811317572195
1413.0,142.16435509608337,42.65770579897684,-25.018261502937396,142.1460091490277,42.6631949730638,-24.01229539437827,142.1681793555545,42.64420202898948,-24.69488394308337,142.1788767836679,42.66572039487724,-26.34760517135055,5.0,4192611.637733454,327.5140142432738,35.85155246072556
1414.0,142.26599437714518,42.7176027846337,-34.43496099250479,142.2660592662299,42.73107958008418,-35.0006855753245,142.250934869917,42.71494131474738,-33.30419740219077,142.2809889952887,42.70678745906955,-34.99999999999909,5.0,3736808.174251228,328.4081462698956,35.58123388635641
1415.0,142.20788329221125,42.733273908492805,-31.14967603196631,142.2150375601188,42.74290971922598,-32.03745770404839,142.1956500093466,42.73837849914526,-30.53177573494395,142.2129623071684,42.71853350710716,-30.8797946569066,5.0,2847822.0036036144,328.4436454271425,35.64638924229616
1416.0,142.15727080340835,42.70045347032407,-26.341460546816354,142.1436986268199,42.70115904844994,-25.44819739380637,142.1706106073156,42.69001644101345,-26.81120733589069,142.1575031760896,42.71018492150881,-26.76497691075201,5.0,2441897.119106002,328.3592567497004,35.7028788833673
1417.0,142.15649449981927,42.691297140534495,-25.904943971707326,142.1551742653223,42.68271593214009,-25.45542718542492,142.1706106073156,42.69001644101345,-26.81120733589069,142.1436986268199,42.70115904844994,-25.44819739380637,5.0,2268502.371577287,328.34809675862635,35.71019543325027
1418.0,142.21877321212688,42.72923407193556,-31.720246277206268,142.2129623071684,42.71853350710716,-30.8797946569066,142.2283197690934,42.72625898947354,-32.24348647066381,142.2150375601188,42.74290971922598,-32.03745770404839,5.0,2202058.6401478928,328.39923359077073,35.617912384930044
1419.0,142.00856326223845,42.689690149707154,-15.721994905875363,142.0103227296201,42.67595263723732,-15.29268655315718,142.0220704706178,42.69469557190405,-16.85588328073391,141.9932965864775,42.6984222399801,-15.017414883735,5.0,3599311.6671538753,329.8684092361062,35.708164245923655
1420.0,141.95786444599213,42.650357185669606,-10.572602086586203,141.9600826802387,42.63541093507359,-10.13717930716484,141.9713941084103,42.65662553202016,-11.81158195294483,141.9421165493274,42.65903508991508,-9.76904499964894,5.0,4093132.159616134,331.31285172376005,36.845719723619844
1421.0,142.25186829261682,42.72845631657932,-33.93040616388195,142.2386107417036,42.7393480549064,-33.48633551413059,142.250934869917,42.71494131474738,-33.30419740219077,142.2660592662299,42.73107958008418,-35.0006855753245,5.0,3488498.9054638147,328.4023679822912,35.58048775436115
